orderId,orderDate,customerName,customerSegment,productCategory,productName,region,city,salesAmount,quantity,discount,profit,paymentMode
ORD-00414,2023-12-10,Naveen Pillai,Regular,Furniture,Dining Table,South,Kochi,84986.42,4,15.6,10640.3,UPI
ORD-00415,2024-09-15,Praveen Mukherjee,Wholesale,Furniture,Cabinet,North,Delhi,56263.62,4,19.6,5243.77,Cash
ORD-00416,2024-10-08,Sunita Ghosh,Premium,Electronics,Router,West,Nagpur,44677.28,1,15.8,1054.38,UPI
ORD-00417,2024-07-09,Suresh Chatterjee,Wholesale,Electronics,Headphones,South,Kochi,98971.11,2,19.9,-910.53,Cash
ORD-00418,2024-02-11,Nisha Mehta,Regular,Health & Beauty,Multivitamins,South,Coimbatore,1809.19,1,54.14973357212773,-2576.03,Cash
ORD-00419,2024-01-16,Kamala Verma,Regular,Health & Beauty,Perfume,North,Delhi,8650.84,4,3.7,3204.27,UPI
ORD-00420,2023-07-06,Bhavna Gupta,Regular,Grocery,Cooking Oil,South,Kochi,2767.59,4,7.3,115.13,UPI
ORD-00421,2024-04-04,Rohit Iyer,Regular,Furniture,Wardrobe,East,Guwahati,42893.19,2,16.1,5198.65,Card
ORD-00422,2024-02-20,Suresh Saxena,Regular,Furniture,Study Table,East,Bhubaneswar,30174.81,4,13.1,4381.38,Cash
ORD-00423,2023-08-09,Saritha Mishra,Regular,Home & Kitchen,Induction Cooktop,North,Delhi,49724.34,3,1.4,10382.44,UPI
ORD-00424,2024-09-06,Manjula Krishnan,Premium,Health & Beauty,Hair Oil,South,Chennai,1490.97,2,18,381.69,Cash
ORD-00425,2023-09-17,Deepak Nair,Wholesale,Furniture,Dining Table,West,Ahmedabad,53807.88,3,19.8,4928.8,Cash
ORD-00426,2024-03-14,Sunil Banerjee,Premium,Clothing,Jacket,North,Delhi,5983.89,2,7.6,1730.54,UPI
ORD-00427,2024-01-17,Radha Krishnan,Wholesale,Health & Beauty,Multivitamins,South,Kochi,2546.99,1,28.4,440.12,Cash
ORD-00428,2023-09-21,Meera Dubey,Regular,Clothing,Sneakers,East,Patna,3538.55,1,16.5,771.4,Card
ORD-00429,2023-02-27,Rohit Tiwari,Wholesale,Clothing,Jeans,West,Surat,8480.74,3,26.7,1156.77,UPI
ORD-00430,2023-03-27,Vinod Verma,Regular,Electronics,Laptop,East,Patna,42880.05,1,7.1,3996.42,UPI
ORD-00431,2024-02-18,Girish Mehta,Regular,Electronics,Laptop,West,Pune,78672.85,2,7.1,7332.31,Cash
ORD-00432,2023-11-01,Vikram Verma,Wholesale,Clothing,T-Shirt,North,Amritsar,12205.43,3,20.1,2309.27,UPI
ORD-00433,2023-11-10,Usha Saxena,Regular,Home & Kitchen,Vacuum Cleaner,North,Delhi,30037.32,2,17.1,2499.11,UPI
ORD-00434,2023-10-18,Ashok Kumar,Wholesale,Electronics,Laptop,West,Pune,125056.7,3,27.4,-8653.92,Card
ORD-00435,2023-02-05,Rajesh Nair,Wholesale,Home & Kitchen,Air Fryer,East,Bhubaneswar,28958.83,2,23.8,857.18,Cash
ORD-00436,2024-03-31,Vikram Menon,Premium,Clothing,T-Shirt,South,Hyderabad,13112.94,3,11.6,3372.65,Cash
ORD-00437,2023-07-31,Saritha Ghosh,Premium,Electronics,Camera,West,Surat,19968.85,2,17.9,135.79,Card
ORD-00438,2024-03-26,Amit Shah,Wholesale,Books,Children Story,North,Jaipur,2856.17,3,19.8,118.82,Card
ORD-00439,2023-12-06,Nisha Ghosh,Premium,Home & Kitchen,Mixer Grinder,West,Nagpur,17435.59,2,12.4,2106.22,UPI
ORD-00440,2023-03-17,Ajay Iyer,Premium,Home & Kitchen,Non-stick Pan,North,Lucknow,3273.44,1,11.8,411.14,UPI
ORD-00441,2024-11-21,Kavya Menon,Wholesale,Furniture,Bed Frame,North,Amritsar,48712.67,1,18,16074.61,Cash
ORD-00442,2024-10-23,Vikram Ghosh,Premium,Books,Dictionary,West,Ahmedabad,8199.97,4,14.4,695.36,UPI
ORD-00443,2024-01-22,Rajesh Patel,Wholesale,Sports,Jump Rope,West,Nagpur,23904.63,2,28.4,1262.16,Card
ORD-00444,2024-01-19,Ashok Mishra,Premium,Clothing,Saree,South,Hyderabad,1831.79,1,17.5,384.68,UPI
ORD-00445,2023-05-17,Vikram Verma,Wholesale,Home & Kitchen,Induction Cooktop,South,Hyderabad,17029.95,1,17,5670.17,Card
ORD-00446,2024-01-20,Radha Banerjee,Premium,Electronics,Smartwatch,North,Delhi,45568.66,2,16.9,674.42,UPI
ORD-00447,2023-02-27,Meera Kaur,Wholesale,Sports,Jump Rope,East,Patna,26830.62,2,21.8,2833.31,UPI
ORD-00448,2023-04-13,Sandeep Tiwari,Premium,Home & Kitchen,Iron Box,West,Pune,74163.01,4,13.9,8068.94,Card
ORD-00449,2024-11-10,Sunita Iyer,Wholesale,Furniture,Side Table,East,Ranchi,25664.77,4,24.9,1303.77,UPI
ORD-00450,2023-04-28,Sunita Mukherjee,Regular,Home & Kitchen,Air Fryer,West,Pune,6913.91,1,1.8,1421.5,Card
ORD-00451,2023-03-16,Priya Das,Wholesale,Home & Kitchen,Vacuum Cleaner,South,Hyderabad,20455.92,3,22.6,801.87,Card
ORD-00452,2024-03-31,Ananya Gupta,Premium,Health & Beauty,Hair Oil,North,Chandigarh,5725.62,4,12.6,1713.11,Cash
ORD-00453,2023-04-07,Vikram Pillai,Premium,Clothing,Sneakers,West,Surat,4770.06,2,12,1211.6,UPI
ORD-00454,2023-03-20,Sanjay Gupta,Premium,Home & Kitchen,Microwave,East,Guwahati,14241.84,3,12.8,1674.84,UPI
ORD-00455,2023-12-14,Aarav Singh,Premium,Furniture,Shoe Rack,East,Patna,20748.7,1,11.3,3311.49,Card
ORD-00456,2024-06-05,Meera Menon,Regular,Books,Textbook,South,Coimbatore,3171.47,3,4.1,530.27,UPI
ORD-00457,2023-04-14,Manjula Reddy,Premium,Books,Children Story,North,Amritsar,6020.13,4,11,674.25,Cash
ORD-00458,2023-09-30,Vijay Bose,Wholesale,Health & Beauty,Perfume,East,Kolkata,3500.55,3,22.7,764.52,Card
ORD-00459,2024-05-16,Amit Patel,Wholesale,Sports,Cricket Bat,North,Jaipur,2735.75,3,67.95532092886755,-3251.69,Cash
ORD-00460,2023-10-19,Mohan Verma,Premium,Furniture,Bed Frame,North,Chandigarh,164218.34,4,13.4,23450.38,UPI
ORD-00461,2023-06-23,Vinod Das,Regular,Books,Self-Help Book,South,Coimbatore,1792.98,2,2.6,321.3,UPI
ORD-00462,2023-05-02,Kamala Shah,Premium,Sports,Resistance Bands,South,Chennai,104275.94,4,9.9,20938.61,Cash
ORD-00463,2024-06-19,Rohit Banerjee,Premium,Grocery,Instant Noodles,North,Delhi,606.26,5,6.3,30.07,UPI
ORD-00464,2023-10-24,Rohit Singh,Premium,Home & Kitchen,Water Purifier,South,Hyderabad,15615.15,1,8.3,2398.49,Card
ORD-00465,2023-09-09,Radha Nair,Regular,Sports,Dumbbells Set,East,Guwahati,4405.24,1,65.42325449119133,-3782.72,UPI
ORD-00466,2023-06-10,Deepak Saxena,Wholesale,Electronics,Router,East,Guwahati,36458.39,1,25.4,-1939.59,Cash
ORD-00467,2023-02-03,Meera Tiwari,Premium,Grocery,Sugar,West,Ahmedabad,1514.01,8,17.2,-56.93,Cash
ORD-00468,2024-01-09,Pooja Krishnan,Wholesale,Books,Science Fiction,East,Kolkata,3498.42,3,22.2,78.36,Cash
ORD-00469,2024-01-03,Girish Kumar,Wholesale,Sports,Cricket Bat,East,Ranchi,18876.94,4,28.4,996.7,UPI
ORD-00470,2023-10-07,Vinod Sharma,Regular,Sports,Swimming Goggles,West,Surat,44111.2,4,18.1,5963.83,Cash
ORD-00471,2023-05-22,Nisha Chauhan,Wholesale,Clothing,Sneakers,North,Delhi,2643.05,2,16.3,580.41,UPI
ORD-00472,2023-04-23,Manoj Menon,Regular,Health & Beauty,Shampoo,North,Amritsar,4377.63,1,11.1,3270.18,Cash
ORD-00473,2024-10-17,Kamala Chauhan,Regular,Furniture,Bed Frame,North,Chandigarh,18955.63,1,6.9,3692.56,UPI
ORD-00474,2023-07-26,Vikram Chatterjee,Premium,Electronics,Headphones,West,Ahmedabad,11807.06,2,5.4,1260.99,Cash
ORD-00475,2023-11-24,Ravi Singh,Premium,Grocery,Tea Powder,East,Ranchi,12162.55,10,11.9,58.38,Cash
ORD-00476,2024-11-25,Arjun Patel,Regular,Health & Beauty,Essential Oils,East,Patna,210.31,1,3,79.08,Cash
ORD-00477,2024-09-21,Rajesh Mukherjee,Wholesale,Sports,Dumbbells Set,South,Hyderabad,46703.68,4,25.2,3661.57,UPI
ORD-00478,2023-07-21,Suresh Iyer,Regular,Home & Kitchen,Air Fryer,North,Jaipur,6260.5,3,58.51584062664497,-5321.28,UPI
ORD-00479,2023-06-04,Mohan Bose,Wholesale,Books,Comics,West,Mumbai,382.73,4,23.1,5.82,UPI
ORD-00480,2024-10-19,Suresh Patel,Regular,Furniture,Shoe Rack,East,Patna,183325.35,4,13.3,26325.52,Card
ORD-00481,2024-12-02,Harish Gupta,Regular,Electronics,Bluetooth Speaker,East,Bhubaneswar,282820.04,4,10.5,18666.12,UPI
ORD-00482,2024-02-26,Usha Tiwari,Premium,Health & Beauty,Shampoo,North,Delhi,4036.68,2,17.2,1059.22,Card
ORD-00483,2024-11-11,Kamala Iyer,Premium,Furniture,Study Table,East,Bhubaneswar,77867.65,2,17.6,8503.15,Cash
ORD-00484,2024-01-13,Pallavi Pillai,Premium,Sports,Football,South,Bangalore,47680.83,2,17.7,6599.03,Card
ORD-00485,2024-10-24,Pallavi Mishra,Regular,Clothing,T-Shirt,North,Delhi,6078.89,2,43.74462940144737,-13436.03,UPI
ORD-00486,2023-02-24,Nisha Kumar,Wholesale,Sports,Badminton Racket,West,Surat,1584.85,4,24.3,135.66,UPI
ORD-00487,2024-07-30,Jyoti Das,Regular,Grocery,Cooking Oil,East,Ranchi,923.88,5,6.6,43.61,Cash
ORD-00488,2024-08-23,Sunita Agarwal,Regular,Sports,Swimming Goggles,South,Chennai,12732.47,1,7.3,2821.52,UPI
ORD-00489,2024-05-01,Ravi Agarwal,Regular,Home & Kitchen,Pressure Cooker,East,Patna,39218.65,3,18.4,2855.12,UPI
ORD-00490,2024-06-17,Anil Nair,Regular,Health & Beauty,Shampoo,East,Ranchi,3086.03,2,3.8,1140.6,Cash
ORD-00491,2024-04-29,Amit Mukherjee,Regular,Furniture,Wardrobe,North,Chandigarh,13134.35,1,71.2173947239892,-6704.47,Card
ORD-00492,2023-01-21,Sanjay Bose,Premium,Sports,Yoga Mat,South,Kochi,36597.08,4,10.7,7114.47,UPI
ORD-00493,2024-08-20,Anil Patel,Wholesale,Sports,Resistance Bands,East,Patna,22983.15,2,18.2,12058.7,Cash
ORD-00494,2023-07-20,Naveen Agarwal,Premium,Grocery,Sugar,South,Kochi,5180.88,5,13,-20.72,UPI
ORD-00495,2024-11-23,Divya Gupta,Premium,Books,Science Fiction,West,Pune,201.36,1,5.1,32.06,Cash
ORD-00496,2023-12-22,Ramesh Sharma,Regular,Health & Beauty,Face Cream,North,Lucknow,10423.9,4,7.1,3577.48,UPI
ORD-00497,2023-09-05,Rajesh Shah,Wholesale,Books,Science Fiction,East,Guwahati,650.76,1,22.6,12.49,Card
ORD-00498,2024-03-10,Sunita Saxena,Wholesale,Home & Kitchen,Pressure Cooker,East,Ranchi,21296.79,3,16.8,1823.01,UPI
ORD-00499,2023-01-04,Aarav Agarwal,Wholesale,Health & Beauty,Face Cream,East,Guwahati,687.98,3,30,110.08,Cash
ORD-00500,2024-05-31,Aarav Tiwari,Premium,Electronics,Router,West,Surat,132372.45,2,12.9,6195.03,Cash
ORD-00501,2023-09-11,Suresh Reddy,Premium,Books,Dictionary,North,Chandigarh,930.76,1,14,81.91,Card
ORD-00502,2024-07-21,Ajay Iyer,Premium,Grocery,Wheat Flour,North,Jaipur,1098.09,2,11,13.18,Card
ORD-00503,2024-01-30,Ravi Ghosh,Premium,Books,Business Book,North,Lucknow,7123.43,4,5.7,1099.86,UPI
ORD-00504,2023-10-12,Sunita Chauhan,Regular,Clothing,Saree,West,Ahmedabad,7952.15,4,17.4,1676.31,UPI
ORD-00505,2023-11-03,Girish Joshi,Premium,Grocery,Tea Powder,East,Ranchi,14048.57,8,9.1,382.12,Card
ORD-00506,2023-05-19,Saritha Mishra,Wholesale,Health & Beauty,Face Cream,North,Delhi,5952.33,2,17,1571.42,Card
ORD-00507,2024-05-22,Sunita Sharma,Premium,Electronics,Tablet,East,Patna,260295.16,4,9.8,18637.13,Cash
ORD-00508,2024-02-07,Ramesh Krishnan,Premium,Home & Kitchen,Water Purifier,South,Bangalore,5788.24,1,7.4,930.75,UPI
ORD-00509,2024-10-31,Kavya Shetty,Regular,Electronics,Smart TV,South,Coimbatore,204214.48,3,18.8,-314.91,Card
ORD-00510,2023-09-16,Vijay Menon,Premium,Sports,Dumbbells Set,North,Amritsar,36383.93,4,12.7,6490.89,UPI
ORD-00511,2023-12-10,Kavya Kaur,Premium,Books,Business Book,South,Chennai,6067.12,3,13.5,558.18,Card
ORD-00512,2024-11-20,Lakshmi Reddy,Premium,Health & Beauty,Protein Powder,West,Ahmedabad,5258.47,4,70.54333892745751,-12513.26,Card
ORD-00513,2024-01-14,Latika Patel,Regular,Grocery,Pulses Mix,North,Lucknow,12314.52,10,7.4,502.43,Card
ORD-00514,2023-01-05,Divya Shah,Wholesale,Clothing,Jacket,West,Nagpur,14525.06,4,21.2,2620.32,UPI
ORD-00515,2024-10-13,Geeta Iyer,Wholesale,Sports,Dumbbells Set,North,Lucknow,52215.67,4,24.5,4386.12,Card
ORD-00516,2024-12-27,Swati Gupta,Regular,Books,Textbook,West,Nagpur,3959.75,2,16,285.1,Card
ORD-00517,2024-04-01,Sunil Joshi,Wholesale,Electronics,Camera,East,Ranchi,105866.86,3,25.6,-5801.5,Cash
ORD-00518,2023-08-09,Sneha Kumar,Regular,Clothing,Saree,South,Bangalore,10278.38,2,8.7,2882.06,UPI
ORD-00519,2023-08-29,Amit Mukherjee,Wholesale,Health & Beauty,Sunscreen,West,Surat,1600.22,3,27,294.44,Cash
ORD-00520,2023-03-07,Vinod Tiwari,Premium,Grocery,Tea Powder,South,Chennai,1101.77,10,13.8,-11.46,Cash
ORD-00521,2024-04-17,Naveen Agarwal,Premium,Electronics,Smartwatch,East,Bhubaneswar,41379.76,4,17.3,480.01,UPI
ORD-00522,2023-01-02,Meera Mukherjee,Regular,Books,Comics,West,Pune,644.77,3,17.4,39.2,Cash
ORD-00523,2023-08-27,Sandeep Menon,Regular,Electronics,Gaming Console,West,Nagpur,51331.47,2,6.8,4907.29,UPI
ORD-00524,2024-04-15,Kamala Verma,Premium,Sports,Badminton Racket,West,Mumbai,20182.34,3,8.7,4246.36,Card
ORD-00525,2023-01-08,Radha Chauhan,Premium,Books,Business Book,South,Kochi,5348.95,4,12.5,534.89,UPI
ORD-00526,2024-12-07,Suresh Iyer,Regular,Electronics,Smart TV,East,Bhubaneswar,159604.92,3,15.8,3766.68,UPI
ORD-00527,2024-01-03,Ashok Reddy,Regular,Electronics,Headphones,East,Guwahati,50182.91,1,0.2,7447.14,Cash
ORD-00528,2023-10-08,Pooja Ghosh,Regular,Electronics,Headphones,East,Guwahati,20660.3,1,14.9,636.34,Card
ORD-00529,2023-05-10,Ramesh Ghosh,Premium,Sports,Yoga Mat,East,Kolkata,23072.49,4,10.4,4540.67,UPI
ORD-00530,2024-03-14,Ajay Iyer,Wholesale,Clothing,T-Shirt,East,Guwahati,19114.34,4,16.5,4166.93,UPI
ORD-00531,2023-11-09,Arjun Verma,Wholesale,Home & Kitchen,Microwave,North,Lucknow,11711.5,1,19.5,749.54,Cash
ORD-00532,2023-05-03,Kavya Singh,Regular,Clothing,Jeans,North,Amritsar,3657.7,4,17.2,776.9,Card
ORD-00533,2024-09-25,Meera Ghosh,Regular,Sports,Dumbbells Set,North,Chandigarh,5503.83,1,11.8,1021.51,Card
ORD-00534,2023-11-17,Nisha Saxena,Premium,Electronics,Smartphone,East,Bhubaneswar,148008.91,4,15.9,3374.6,UPI
ORD-00535,2023-05-11,Anil Chauhan,Premium,Sports,Cycling Helmet,South,Kochi,42699.91,2,15.6,6627.03,Cash
ORD-00536,2024-09-24,Naveen Pillai,Wholesale,Health & Beauty,Face Mask Pack,East,Kolkata,925.78,1,15.6,254.77,UPI
ORD-00537,2024-10-17,Ajay Reddy,Wholesale,Health & Beauty,Essential Oils,West,Surat,1392.96,2,19.3,342.11,UPI
ORD-00538,2023-06-30,Aarav Gupta,Premium,Sports,Resistance Bands,East,Guwahati,33568.02,4,5.1,8029.47,UPI
ORD-00539,2023-08-31,Lakshmi Shah,Regular,Sports,Dumbbells Set,North,Amritsar,3553.51,1,8.4,756.19,UPI
ORD-00540,2024-10-11,Arjun Patel,Regular,Books,Dictionary,South,Hyderabad,1556.01,2,4.8,251.45,UPI
ORD-00541,2023-01-24,Harish Saxena,Wholesale,Books,Cookbook,West,Nagpur,3556.38,4,27.2,-62.59,Card
ORD-00542,2023-11-23,Pallavi Menon,Premium,Furniture,Shoe Rack,West,Mumbai,5960.71,2,17.6,650.91,UPI
ORD-00543,2023-06-01,Manoj Reddy,Wholesale,Electronics,Router,North,Lucknow,192940.22,4,15.4,5170.8,Card
ORD-00544,2023-01-09,Sandeep Singh,Regular,Electronics,Smartwatch,East,Patna,99151.86,3,14,3767.77,UPI
ORD-00545,2023-04-21,Kamala Mukherjee,Wholesale,Books,Novel,North,Jaipur,1005.34,3,64.90678348513065,-1460.88,Card
ORD-00546,2023-08-13,Kavya Saxena,Premium,Furniture,Office Chair,South,Bangalore,80548.76,4,8.3,56596.74,UPI
ORD-00547,2024-07-09,Geeta Nair,Premium,Furniture,Bed Frame,North,Delhi,35119.8,1,12.1,5380.35,Cash
ORD-00548,2024-06-04,Ramesh Sharma,Regular,Furniture,Bed Frame,North,Amritsar,25262.96,1,13.4,3607.55,Card
ORD-00549,2023-06-01,Suresh Chauhan,Wholesale,Grocery,Biscuits Pack,North,Jaipur,5902.33,8,28.2,-741.33,Card
ORD-00550,2024-04-13,Lakshmi Shetty,Regular,Furniture,Dining Table,South,Kochi,22871.95,3,19.2,2204.86,UPI
ORD-00551,2024-04-23,Swati Mehta,Wholesale,Grocery,Spices Kit,North,Lucknow,982.7,4,20.4,-62.11,Cash
ORD-00552,2023-12-14,Mohan Banerjee,Regular,Books,Novel,North,Jaipur,2133.1,4,9.1,271.33,Cash
ORD-00553,2023-02-18,Kamala Kumar,Regular,Sports,Cycling Helmet,East,Ranchi,11606.08,2,11.5,2181.94,Cash
ORD-00554,2024-09-19,Kamala Kumar,Regular,Clothing,T-Shirt,North,Lucknow,8617.31,4,11.6,2216.37,Card
ORD-00555,2023-11-11,Mohan Menon,Wholesale,Furniture,Wardrobe,East,Guwahati,18416.29,1,21.2,3948.24,UPI
ORD-00556,2024-12-08,Vijay Patel,Wholesale,Sports,Jump Rope,South,Chennai,83999.84,4,24.6,6988.79,Cash
ORD-00557,2023-04-11,Praveen Mukherjee,Wholesale,Furniture,Bed Frame,South,Bangalore,32690.41,1,18.2,3412.88,UPI
ORD-00558,2023-03-30,Sunil Verma,Regular,Books,Comics,South,Kochi,1867.58,2,11.1,207.67,UPI
ORD-00559,2024-09-18,Latika Saxena,Wholesale,Home & Kitchen,Air Fryer,South,Hyderabad,15883.42,4,20,953.01,UPI
ORD-00560,2023-04-17,Kiran Patel,Premium,Books,Biography,South,Chennai,2638.3,4,15.3,204.73,Card
ORD-00561,2023-01-16,Hema Shetty,Regular,Grocery,Sugar,North,Amritsar,1364.95,2,19.6,-77.53,UPI
ORD-00562,2024-12-15,Kamala Shah,Wholesale,Sports,Jump Rope,West,Mumbai,54907.64,3,28.7,2767.35,UPI
ORD-00563,2023-05-02,Deepak Ghosh,Regular,Sports,Swimming Goggles,North,Amritsar,3341.38,2,67.96793827585998,-8124.52,UPI
ORD-00564,2023-05-09,Divya Menon,Premium,Sports,Badminton Racket,South,Hyderabad,3874.5,1,13.8,1645.3,Cash
ORD-00565,2023-01-26,Asha Das,Wholesale,Clothing,Saree,South,Kochi,1532.68,2,24.1,240.94,Cash
ORD-00566,2024-07-07,Kiran Verma,Wholesale,Health & Beauty,Protein Powder,South,Chennai,1833.88,3,16.3,494.41,UPI
ORD-00567,2023-10-10,Latika Chatterjee,Wholesale,Grocery,Instant Noodles,East,Ranchi,10091.79,8,28.1,-1259.46,Card
ORD-00568,2023-09-22,Pooja Das,Regular,Books,Novel,North,Lucknow,4189.65,4,5.3,660.29,Cash
ORD-00569,2024-11-03,Sunil Shetty,Premium,Health & Beauty,Shampoo,South,Coimbatore,16360.44,4,8.7,5405.49,UPI
ORD-00570,2023-01-27,Praveen Sharma,Wholesale,Furniture,Dining Table,South,Kochi,116121.62,3,20.3,10172.25,UPI
ORD-00571,2024-08-26,Harish Mehta,Wholesale,Home & Kitchen,Non-stick Pan,East,Kolkata,8883.65,2,19.4,1992.44,Cash
ORD-00572,2024-04-14,Ravi Chatterjee,Wholesale,Books,Cookbook,North,Amritsar,3339.57,3,18.2,181.67,UPI
ORD-00573,2024-10-15,Manoj Sharma,Wholesale,Home & Kitchen,Mixer Grinder,East,Kolkata,20981.83,4,20.2,1225.34,UPI
ORD-00574,2023-08-27,Rajesh Chauhan,Wholesale,Home & Kitchen,Air Fryer,East,Bhubaneswar,11486.37,1,23.8,340,UPI
ORD-00575,2024-04-08,Kamala Dubey,Premium,Electronics,Headphones,South,Kochi,188981.39,3,16.2,3855.22,UPI
ORD-00576,2023-09-22,Deepak Menon,Regular,Sports,Cycling Helmet,North,Lucknow,31702.52,2,14.7,5148.49,Card
ORD-00577,2024-10-11,Anil Verma,Premium,Clothing,Kurta,North,Jaipur,10685.77,2,9.3,2945,Cash
ORD-00578,2024-07-03,Pooja Kaur,Premium,Health & Beauty,Shampoo,North,Delhi,1034.2,1,16.6,276.34,UPI
ORD-00579,2024-02-02,Asha Agarwal,Premium,Grocery,Dry Fruits,North,Chandigarh,5506.19,7,9.3,140.96,Cash
ORD-00580,2023-09-05,Sanjay Shetty,Regular,Books,Comics,West,Mumbai,6464.74,4,13.7,584.41,Card
ORD-00581,2023-09-14,Sunita Saxena,Regular,Home & Kitchen,Coffee Maker,South,Hyderabad,47039.26,4,9,6961.81,Card
ORD-00582,2023-04-29,Usha Sharma,Premium,Furniture,Study Table,East,Ranchi,9819.91,3,17.9,1048.77,Cash
ORD-00583,2024-07-26,Vijay Sharma,Regular,Books,Children Story,South,Chennai,301.45,1,15.5,22.91,UPI
ORD-00584,2023-09-06,Pallavi Reddy,Premium,Grocery,Sugar,North,Jaipur,2550.68,2,18,-112.23,Cash
ORD-00585,2023-02-26,Rajesh Chauhan,Wholesale,Home & Kitchen,Induction Cooktop,North,Lucknow,4521.03,3,28,-18.08,Card
ORD-00586,2024-12-08,Manjula Mishra,Regular,Grocery,Rice (5kg),North,Amritsar,6865.93,7,11.7,43.94,Card
ORD-00587,2024-08-03,Sanjay Kaur,Regular,Home & Kitchen,Vacuum Cleaner,South,Coimbatore,24495.78,3,5.9,4232.87,Cash
ORD-00588,2024-05-11,Rekha Banerjee,Regular,Home & Kitchen,Induction Cooktop,South,Chennai,34755.64,2,16.8,2975.08,UPI
ORD-00589,2024-12-13,Vinod Nair,Wholesale,Home & Kitchen,Vacuum Cleaner,East,Patna,62073.95,3,21.2,3128.53,UPI
ORD-00590,2024-06-28,Naveen Saxena,Regular,Health & Beauty,Essential Oils,West,Surat,481.37,2,7.4,164.05,Card
ORD-00591,2024-09-09,Vijay Shetty,Premium,Grocery,Biscuits Pack,South,Hyderabad,970.69,3,5.4,55.14,Cash
ORD-00592,2023-06-11,Bhavna Das,Wholesale,Books,Biography,East,Bhubaneswar,690.89,2,15.5,52.51,UPI
ORD-00593,2023-09-26,Radha Sharma,Regular,Grocery,Cooking Oil,South,Hyderabad,2002.91,2,4.4,129.79,UPI
ORD-00594,2023-05-02,Arjun Gupta,Regular,Clothing,Winter Coat,West,Ahmedabad,21532.41,4,18.9,4280.64,Card
ORD-00595,2023-03-24,Manoj Krishnan,Regular,Furniture,Wardrobe,South,Coimbatore,31766.31,4,1.4,7585.79,UPI
ORD-00596,2023-07-21,Naveen Verma,Wholesale,Furniture,Side Table,South,Coimbatore,8338.36,3,29.3,130.08,Card
ORD-00597,2023-07-24,Ajay Shah,Premium,Sports,Dumbbells Set,South,Bangalore,12933.88,3,12.7,2307.4,Card
ORD-00598,2023-09-15,Swati Mehta,Regular,Furniture,Dining Table,North,Amritsar,58151.13,3,15.5,7327.04,UPI
ORD-00599,2024-05-06,Aarav Gupta,Wholesale,Electronics,Smartphone,South,Bangalore,8741.41,1,20.9,-150.35,Card
ORD-00600,2024-04-05,Kamala Gupta,Premium,Clothing,Kurta,North,Lucknow,13762.3,3,13.1,3374.52,Cash
ORD-00601,2023-12-29,Rohit Menon,Wholesale,Furniture,Sofa Set,North,Amritsar,57133.19,3,73.21006110825292,-76867.87,UPI
ORD-00602,2024-03-31,Vinod Pillai,Regular,Electronics,Gaming Console,East,Bhubaneswar,275215.76,4,7.3,25209.76,UPI
ORD-00603,2023-10-03,Lakshmi Mishra,Wholesale,Health & Beauty,Face Mask Pack,East,Patna,5924.59,2,25.6,1156.48,UPI
ORD-00604,2024-01-02,Vinod Kumar,Regular,Furniture,Shoe Rack,North,Lucknow,37330.04,2,14,5151.55,Cash
ORD-00605,2024-10-17,Suresh Iyer,Regular,Home & Kitchen,Air Fryer,North,Amritsar,38743.93,4,17.9,2975.53,UPI
ORD-00606,2023-11-09,Vikram Banerjee,Regular,Furniture,Wardrobe,North,Delhi,65456.75,4,15.9,8038.09,UPI
ORD-00607,2023-03-25,Vinod Saxena,Regular,Health & Beauty,Electric Toothbrush,South,Bangalore,7553.63,4,11.9,2302.35,UPI
ORD-00608,2023-01-02,Pooja Tiwari,Premium,Furniture,Dining Table,East,Patna,48561.68,2,15.6,6079.92,UPI
ORD-00609,2023-08-07,Lakshmi Gupta,Premium,Home & Kitchen,Air Fryer,West,Surat,83234.79,4,6.3,14116.62,Cash
ORD-00610,2023-01-20,Deepak Sharma,Premium,Home & Kitchen,Mixer Grinder,North,Chandigarh,60809.45,4,12.6,7248.49,UPI
ORD-00611,2024-02-06,Geeta Singh,Regular,Books,Novel,South,Hyderabad,1165.37,2,4.9,187.39,UPI
ORD-00612,2024-07-20,Geeta Joshi,Wholesale,Home & Kitchen,Induction Cooktop,West,Nagpur,2673.98,1,24.5,64.18,UPI
ORD-00613,2024-11-15,Saritha Kumar,Regular,Electronics,Laptop,South,Coimbatore,259397.48,3,12.4,13177.39,UPI
ORD-00614,2024-04-10,Jyoti Rao,Regular,Grocery,Pulses Mix,North,Delhi,2268.42,3,14.5,-36.29,UPI
ORD-00615,2024-08-22,Naveen Dubey,Premium,Furniture,Cabinet,East,Bhubaneswar,43223.21,3,13.7,6068.54,Card
ORD-00616,2024-04-14,Deepak Patel,Premium,Electronics,Smartwatch,West,Ahmedabad,25034,2,7.2,2313.14,UPI
ORD-00617,2023-02-11,Suresh Pillai,Regular,Health & Beauty,Shampoo,East,Bhubaneswar,9088.02,4,5.2,3257.15,UPI
ORD-00618,2024-01-24,Hema Banerjee,Wholesale,Electronics,Gaming Console,South,Hyderabad,126097.77,4,29.8,-11147.04,UPI
ORD-00619,2024-12-09,Nisha Rao,Wholesale,Furniture,Bookshelf,West,Surat,87120.82,3,20.8,7283.3,UPI
ORD-00620,2024-12-12,Rohit Ghosh,Wholesale,Home & Kitchen,Coffee Maker,North,Amritsar,14136.83,1,18.7,995.23,Card
